transcript_hebrew,intent
" היקרה, האם צפוי גשם היום?",weather_query
", חם היום? אני ממהר",weather_query
", יש סיכוי שירד גשם כשאחזור מהקמפוס?",weather_query
", לבדוק אם כדאי לשלוח את הילדים עם מעיל?",weather_query
", חם היום או מה?",weather_query
", אני צריך מעיל היום?",weather_query
", מה הטמפרטורה עכשיו בתל אביב?",weather_query
", האם יש רוח חזקה בחוץ?",weather_query
", חם היום? אני ממהר",weather_query
", איך מזג האוויר מחר בבוקר?",weather_query
", יש גשם בדרך לבית הספר?",weather_query
", צריך מעיל לבית ספר?",weather_query
", יהיה חם בחוץ היום?",weather_query
", מה מזג האוויר להיום?",weather_query
", הטמפרטורות יהיו נמוכות היום?",weather_query
", חם היום? אני ממהר",weather_query
", כדאי לי לקחת סוודר להרצאה?",weather_query
", יש גשם בדרך לבית הספר?",weather_query
", הולך להיות סוער היום?",weather_query
", יהיה חם בחוץ היום?",weather_query
", מה מזג האוויר להיום?",weather_query
", מה התחזית להיום בבוקר?",weather_query
", איך מזג האוויר בדרכים?",weather_query
", מה התחזית להמשך השבוע?",weather_query
", כדאי לייבש כביסה בחוץ היום?",weather_query
", חם היום או מה?",weather_query
", אני צריך מעיל היום?",weather_query
", יש גשם אחר הצהריים?",weather_query
", האם יש רוח חזקה בחוץ?",weather_query
", חם היום? אני ממהר",weather_query
", מה מזג האוויר בבאר שבע?",weather_query
", כדאי לייבש כביסה בחוץ היום?",weather_query
", צריך מעיל לבית ספר?",weather_query
", יהיה חם בחוץ היום?",weather_query
", כדאי ללבוש קצר או ארוך?",weather_query
", מה התחזית להיום בבוקר?",weather_query
", אני יוצא – צריך מטרייה?",weather_query
", כדאי לי לקחת סוודר להרצאה?",weather_query
", יש גשם בדרך לבית הספר?",weather_query
", מה הטמפרטורה בחוץ?",weather_query
", יש סיכוי שירד שלג היום?",weather_query
", כדאי ללבוש קצר או ארוך?",weather_query
" היקרה, האם צפוי גשם היום?",weather_query
", חם היום? אני ממהר",weather_query
", כדאי לי לקחת סוודר להרצאה?",weather_query
", כדאי לייבש כביסה בחוץ היום?",weather_query
", הולך להיות סוער היום?",weather_query
", אני צריך מעיל היום?",weather_query
", כדאי ללבוש קצר או ארוך?",weather_query
", מה התחזית להיום בבוקר?",weather_query
", איך מזג האוויר בדרכים?",weather_query
", איך מזג האוויר מחר בבוקר?",weather_query
", כדאי לייבש כביסה בחוץ היום?",weather_query
", צריך מעיל לבית ספר?",weather_query
", אני צריך מעיל היום?",weather_query
", מה מזג האוויר להיום?",weather_query
", האם יש רוח חזקה בחוץ?",weather_query
", חם היום? אני ממהר",weather_query
", יש סיכוי שירד גשם כשאחזור מהקמפוס?",weather_query
", כדאי לייבש כביסה בחוץ היום?",weather_query
", צריך מעיל לבית ספר?",weather_query
", יהיה חם בחוץ היום?",weather_query
", יש גשם אחר הצהריים?",weather_query
", האם יש רוח חזקה בחוץ?",weather_query
", אני יוצא – צריך מטרייה?",weather_query
", כדאי לי לקחת סוודר להרצאה?",weather_query
", יהיה קר היום בצהריים?",weather_query
", מה הטמפרטורה בחוץ?",weather_query
", יהיה חם בחוץ היום?",weather_query
", מה מזג האוויר להיום?",weather_query
", הטמפרטורות יהיו נמוכות היום?",weather_query
", איך מזג האוויר בדרכים?",weather_query
", איך מזג האוויר מחר בבוקר?",weather_query
", לבדוק אם כדאי לשלוח את הילדים עם מעיל?",weather_query
", חם היום או מה?",weather_query
", יהיה חם בחוץ היום?",weather_query
", מה הטמפרטורה עכשיו בתל אביב?",weather_query
", האם יש רוח חזקה בחוץ?",weather_query
", תגידי אם יש סיכוי לגשם בצהריים",weather_query
", כדאי לי לקחת סוודר להרצאה?",weather_query
", יהיה קר היום בצהריים?",weather_query
", הולך להיות סוער היום?",weather_query
", היום הולך לרדת גשם?",weather_query
", כדאי ללבוש קצר או ארוך?",weather_query
" היקרה, האם צפוי גשם היום?",weather_query
", אני יוצא – צריך מטרייה?",weather_query
", איך מזג האוויר מחר בבוקר?",weather_query
", יהיה קר היום בצהריים?",weather_query
", הולך להיות סוער היום?",weather_query
", היום הולך לרדת גשם?",weather_query
", כדאי ללבוש קצר או ארוך?",weather_query
" היקרה, האם צפוי גשם היום?",weather_query
", חם היום? אני ממהר",weather_query
", מה התחזית להמשך השבוע?",weather_query
", לבדוק אם כדאי לשלוח את הילדים עם מעיל?",weather_query
", צריך מעיל לבית ספר?",weather_query
", היום הולך לרדת גשם?",weather_query
", מה הטמפרטורה עכשיו בתל אביב?",weather_query
", מה התחזית להיום בבוקר?",weather_query
", איך מזג האוויר בדרכים?",weather_query
", איך מזג האוויר מחר בבוקר?",weather_query
", כדאי לייבש כביסה בחוץ היום?",weather_query
", חם היום או מה?",weather_query
", כדאי לי לקחת מטרייה לבית ספר?",weather_query
", איך מזג האוויר נראה לימים הקרובים?",weather_query
" היקרה, האם צפוי גשם היום?",weather_query
", אני יוצא – צריך מטרייה?",weather_query
", יש סיכוי שירד גשם כשאחזור מהקמפוס?",weather_query
", יש גשם בדרך לבית הספר?",weather_query
", מה הטמפרטורה בחוץ?",weather_query
", אני צריך מעיל היום?",weather_query
", כדאי ללבוש קצר או ארוך?",weather_query
", הטמפרטורות יהיו נמוכות היום?",weather_query
", חם היום? אני ממהר",weather_query
", מה מזג האוויר בבאר שבע?",weather_query
", כדאי לייבש כביסה בחוץ היום?",weather_query
", צריך מעיל לבית ספר?",weather_query
", יש סיכוי שירד שלג היום?",weather_query
", מה מזג האוויר להיום?",weather_query
", האם יש רוח חזקה בחוץ?",weather_query
", איך מזג האוויר בדרכים?",weather_query
", כדאי לי לקחת סוודר להרצאה?",weather_query
", לבדוק אם כדאי לשלוח את הילדים עם מעיל?",weather_query
", צריך מעיל לבית ספר?",weather_query
", היום הולך לרדת גשם?",weather_query
", מה הטמפרטורה עכשיו בתל אביב?",weather_query
", האם יש רוח חזקה בחוץ?",weather_query
", אני יוצא – צריך מטרייה?",weather_query
", מה התחזית להמשך השבוע?",weather_query
", לבדוק אם כדאי לשלוח את הילדים עם מעיל?",weather_query
", הולך להיות סוער היום?",weather_query
", יהיה חם בחוץ היום?",weather_query
", מה הטמפרטורה עכשיו בתל אביב?",weather_query
", הטמפרטורות יהיו נמוכות היום?",weather_query
", איך מזג האוויר בדרכים?",weather_query
", יש סיכוי שירד גשם כשאחזור מהקמפוס?",weather_query
", יהיה קר היום בצהריים?",weather_query
", צריך מעיל לבית ספר?",weather_query
", יהיה חם בחוץ היום?",weather_query
